,ImageID,Unnamed: 0,Title,Formats,Production,Description,Synopsis,Habitat,Theme,Location,Keywords,Visualization,Date,Filename
287,53530381,285, Deforested Land in the Amazon Rainforest ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Trees remaining from pesticide spray on the Amazon rainforest. ," The Uru-Eu-Wau-Wau Indigenous Territory holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation;Land Management;Nature-only ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Deforestation Amazon-Rainforest Uru-Eu-Wau-Wau-Indigenous-Territories Jungles Rainforests Trees , , 2023-09-05 14:17:15 ,1DDC95_ZZFSN0UTB9_lt.jpg
288,53530383,120, Indigenous Leader Operating a Surveillance Drone Uru-Eu-Wau-Wau Indigenous Territory ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Youth leader, Bitate Uru-Eu-Wau-Wau, setting up a drone in the Amazon rainforest Uru-Eu-Wau-Wau indigenous territory to look for and record deforestation. "," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Uru-Eu-Wau-Wau-Indigenous-Community Drones Territory-Surveillance Amazon-Rainforest Technologies Indigenous-Youth-Leader Rainforests Amazon-Deforestation , , 2023-09-05 14:17:16 ,
289,53530391,81, Member of Jupau Surveillance Team Walking with  Bow and Arrows ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Member of the Jupau team walking through the Amazon rainforest with his traditional wooden Bow and Arrow on a surveillance mission. ," The Uru-Eu-Wau-Wau Indigenous Territory holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Bow-And-Arrows Indigenous-Surveillance Uru-Eu-Wau-Wau-Community Amazon-Rainforest Missions Jupau Leaves Territories Rainforests , , 2023-09-05 14:17:18 ,1DDC95_ZZGQXDEQ6V_lt.jpg
290,53530394,245, Amazon Rainforest Bordered by Deforested Land ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Skeletal frame of a tree beside the Amazon rainforest. ," The Uru-Eu-Wau-Wau Indigenous Territory, in the Amazon, holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. They are working to preserve their livelihoods, culture and to protect the rainforest and everything it holds. ", Forests , Deforestation;Nature-only ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Deforestation Amazon-Rainforest Uru-Eu-Wau-Wau-Indigenous-Territories Jungles Rainforests Trees Dead-Trees , , 2023-09-05 14:17:19 ,
291,53530395,82, Member of Jupau Surveillance Team Standing with Bow and Arrows ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Member of the Jupau team holding his traditional wooden Bow and Arrow in the Amazon rainforest on a surveillance mission. ," The Uru-Eu-Wau-Wau Indigenous Territory holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Bow-And-Arrows Indigenous-Surveillance Uru-Eu-Wau-Wau-Community Amazon-Rainforest Missions Jupau Leaves Territories Rainforests , , 2023-09-05 14:17:19 ,1DDC95_ZZH441E004_lt.jpg
292,53530396,17," Edge of Rainforest and Deforested Area, Karipuna Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Macaws fly over deforested area of the Amazon rainforest that is starting to grow again. , , Forests , Deforestation ," Karipuna Indigenous Territory, Rondonia, Brazil, South America ", Macaws Birds Amazon-Rainforests Jungles Forests , , 2023-09-05 14:17:18 ,1DDC95_ZZH2VCLUGE_lt.jpg
293,53530396,17," Edge of Rainforest and Deforested Area, Karipuna Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Macaws fly over deforested area of the Amazon rainforest that is starting to grow again. , , Forests , Deforestation ," Karipuna Indigenous Territory, Rondonia, Brazil, South America ", Macaws Birds Amazon-Rainforests Jungles Forests , , 2023-09-05 14:17:18 ,1DDC95_ZZH2VCLUGE_lt.jpg
294,53530397,121, Indigenous Leader Operating a Surveillance Drone in the Uru-Eu-Wau-Wau Indigenous Territory ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Youth leader, Bitate Uru-Eu-Wau-Wau, setting up a drone in the Amazon rainforest Uru-Eu-Wau-Wau indigenous territory to look for and record deforestation. "," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Uru-Eu-Wau-Wau-Indigenous-Community Drones Territory-Surveillance Amazon-Rainforest Technologies Indigenous-Youth-Leader Rainforests Amazon-Deforestation , , 2023-09-05 14:17:19 ,
295,53530398,59," Logging Road, Karipuna Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Two cars drive down logging road with dead tree trunks scattered across the fields. , , Forests , Deforestation ," South America, Brazil, Rondônia, Karipuna Indigenous Territory ", Deforestation Dirt-Roads Empty-Fields Jungles Forests , , 2023-09-05 14:17:19 ,1DDC95_ZZHEK96ZMK_lt.jpg
296,53530400,60," Illegal Logging Road, Karipuna Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Cleared earth beside illegally built road. , , Forests , Deforestation ," Karipuna Indigenous Territory, Rondonia, Brazil, South America ", Deforestation Dirt-Roads Jungles Forests , , 2023-09-05 14:17:19 ,1DDC95_ZZHFX5XJLW_lt.jpg
297,53530401,122, Indigenous Leader Bitate Uru-Eu-Wau-Wau Operates a Surveillance Drone ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Youth leader, Bitate Uru-Eu-Wau-Wau, setting up a drone in the Amazon rainforest Uru-Eu-Wau-Wau indigenous territory to look for and record deforestation. "," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Uru-Eu-Wau-Wau-Indigenous-Community Drones Territory-Surveillance Amazon-Rainforest Technologies Indigenous-Youth-Leaders Rainforests Amazon-Deforestation , , 2023-09-05 14:17:19 ,
298,53530402,61," Stream Runs Underneath a Road, Karipuna Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Water rushes from underneath road amongst logs. , , Forests;Freshwater , Deforestation ," Karipuna Indigenous Territory, Rondonia, Brazil, South America ", Streams Dirt-Roads Deforestation Amazon-Rainforests Jungles Forests , , 2023-09-05 14:17:20 ,1DDC95_ZZHJFXKHJX_lt.jpg
299,53530403,83, Patches of Rainforest in Deforested Land ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Amazon rainforest and deforested areas spread across the landscape. ," The Uru-Eu-Wau-Wau Indigenous Territory holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Deforestation Amazon-Rainforest Uru-Eu-Wau-Wau-Indigenous-Territories Jungles Rainforests Trees , , 2023-09-05 14:17:20 ,1DDC95_ZZHLVK36KG_lt.jpg
300,53530404,84, Member of Jupau Surveillance Team Building a Bridge in the Amazon Rainforest ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Member of the Jupau team building a bridge out of a tree to cross a river on a surveillance mission. ," The Uru-Eu-Wau-Wau Indigenous Territory, in the Amazon, holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. They are working to preserve their livelihoods, culture and to protect the rainforest and everything it holds. ", Forests;Rivers , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Deforestation Indigenous-Surveillance Protection-Patrolling Bridges Building Rainforests Jupau , , 2023-09-05 14:17:20 ,1DDC95_ZZHL36ZMNG_lt.jpg
301,53530406,18," Illegal Logging Road, Karipuna Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Vehicle used for land clearance beside the road and debris of trees. , , Forests , Deforestation ," Karipuna Indigenous Territory, Rondonia, Brazil, South America ", Vehicles Deforestation Amazon-Rainforests Jungles Forests , , 2023-09-05 14:17:21 ,1DDC95_ZZJ04QQFA4_lt.jpg
302,53530406,18," Illegal Logging Road, Karipuna Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Vehicle used for land clearance beside the road and debris of trees. , , Forests , Deforestation ," Karipuna Indigenous Territory, Rondonia, Brazil, South America ", Vehicles Deforestation Amazon-Rainforests Jungles Forests , , 2023-09-05 14:17:21 ,1DDC95_ZZJ04QQFA4_lt.jpg
303,53530407,85, Indigenous  Leader Operating a Surveillance Drone in the Uru-Eu-Wau-Wau Indigenous Territory ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Youth leader, Bitate Uru-Eu-Wau-Wau, setting up a drone in the Amazon rainforest Uru-Eu-Wau-Wau indigenous territory to look for and record deforestation. "," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Uru-Eu-Wau-Wau-Indigenous-Community Drones Territory-Surveillance Amazon-Rainforest Technologies Indigenous-Youth-Leader Rainforests Amazon-Deforestation , , 2023-09-05 14:17:21 ,1DDC95_ZZJ5VZ84SK_lt.jpg
304,53530409,123, Intact Rainforest Alongside Deforestation ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Border of deforested area (via pesticide) and thick Amazon rainforest. ," The Uru-Eu-Wau-Wau Indigenous Territory, in the Amazon, holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. They are working to preserve their livelihoods, culture and to protect the rainforest and everything it holds. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Deforestation Amazon-Rainforest Uru-Eu-Wau-Wau-Indigenous-Territories Jungles Rainforests Trees , , 2023-09-05 14:17:21 ,
305,53530410,286, Deforested Land in the Amazon Rainforest ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Hills in the distance behind deforested area. ," The Uru-Eu-Wau-Wau Indigenous Territory holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation;Land Management;Nature-only ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Deforestation Amazon-Rainforest Uru-Eu-Wau-Wau-Indigenous-Territories Jungles Rainforests Trees , , 2023-09-05 14:17:22 ,1DDC95_ZZJH0MACC1_lt.jpg
306,53530410,286, Deforested Land in the Amazon Rainforest ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Hills in the distance behind deforested area. ," The Uru-Eu-Wau-Wau Indigenous Territory holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation;Land Management;Nature-only ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Deforestation Amazon-Rainforest Uru-Eu-Wau-Wau-Indigenous-Territories Jungles Rainforests Trees , , 2023-09-05 14:17:22 ,1DDC95_ZZJH0MACC1_lt.jpg
307,53530412,124, Leaves on the Bank of a River in the Amazon Rainforest ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Leaves in the Amazon rainforest Uru-Eu-Wau-Wau indigenous territory with a river running in the background. ," The Uru-Eu-Wau-Wau Indigenous Territory, in the Amazon, holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. They are working to preserve their livelihoods, culture and to protect the rainforest and everything it holds. ", Forests;Rivers , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Rainforest Leaves Rivers Indigenous-Territories Uru-Eu-Wau-Wau-Territory Rainforests , , 2023-09-05 14:17:22 ,
308,53530413,19, Burnt Remains of Trees and Pylons in a Deforested Area in Rondonia ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Scattered trees in barren deforested landscape near the Karipuna Indigenous Territory. , , Forests , Deforestation ," Rondonia, Brazil, South America ", Deforestation Tree-Stumps Electricity-Pylons Amazon-Rainforests Jungles Forests , , 2023-09-05 14:17:22 ,1DDC95_ZZJJVP39TF_lt.jpg
309,53530413,19, Burnt Remains of Trees and Pylons in a Deforested Area in Rondonia ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Scattered trees in barren deforested landscape near the Karipuna Indigenous Territory. , , Forests , Deforestation ," Rondonia, Brazil, South America ", Deforestation Tree-Stumps Electricity-Pylons Amazon-Rainforests Jungles Forests , , 2023-09-05 14:17:22 ,1DDC95_ZZJJVP39TF_lt.jpg
310,53530415,43," Illegal Logging Shack, Karipuna Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Shack surrounded by fruit trees and deforested area. , , Forests , Deforestation ," Karipuna Indigenous Territory, Rondonia, Brazil, South America ", Logging Deforestation , , 2023-09-05 14:17:23 ,
311,53530416,246, Deforested Land in the Amazon Rainforest ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Cloud shadow floats across Uru-Eu-Wau-Wau deforested land. ," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation;Nature-only ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Deforestation Amazon-Rainforest Uru-Eu-Wau-Wau-Indigenous-Territories Jungles Rainforests Trees , , 2023-09-05 14:17:23 ,
312,53530417,103, Member of Jupau Surveillance Team Standing with Bow and Arrow ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Member of the Jupau team facing away, bearing his traditional wooden Bow and Arrow in the Amazon rainforest on a surveillance mission. "," The Uru-Eu-Wau-Wau Indigenous Territory holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Bow-And-Arrow Amazon Indigenous Surveillance Jupau Uru-Eu-Wau-Wau Territories Rainforests , , 2023-09-05 14:17:24 ,1DDC95_ZZKBA298VU_lt.jpg
313,53530417,103, Member of Jupau Surveillance Team Standing with Bow and Arrow ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Member of the Jupau team facing away, bearing his traditional wooden Bow and Arrow in the Amazon rainforest on a surveillance mission. "," The Uru-Eu-Wau-Wau Indigenous Territory holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Bow-And-Arrow Amazon Indigenous Surveillance Jupau Uru-Eu-Wau-Wau Territories Rainforests , , 2023-09-05 14:17:24 ,1DDC95_ZZKBA298VU_lt.jpg
314,53530418,62," Stream Runs Underneath Road, Karipuna Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Water rushes from underneath road amongst logs. , , Forests;Freshwater , Deforestation ," Karipuna Indigenous Territory, Rondonia, Brazil, South America ", Streams Dirt-Roads Deforestation Jungles Forests , , 2023-09-05 14:17:24 ,1DDC95_ZZKGSRXMH5_lt.jpg
315,53530419,86, Indigenous Leader Bitate Uru-Eu-Wau-Wau Operates a Surveillance Drone ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Youth leader, Bitate Uru-Eu-Wau-Wau, setting up a drone in the Amazon rainforest Uru-Eu-Wau-Wau indigenous territory to look for and record deforestation. "," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Uru-Eu-Wau-Wau-Indigenous-Community Drones Territory-Surveillance Amazon-Rainforest Technologies Indigenous-Youth-Leader Rainforests Amazon-Deforestation , , 2023-09-05 14:17:24 ,1DDC95_ZZKDJT5ZYD_lt.jpg
316,53530420,63," Dirt Road in Deforested Area, Karipuna Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Electricity pylons runs parallel to road in deforested area. , , Forests , Deforestation ," Karipuna Indigenous Territory, Rondonia, Brazil, South America ", Deforestation Electricity-Pylons Palm-Trees Amazon-Rainforests Dirt-Roads Jungles Forests , , 2023-09-05 14:17:24 ,1DDC95_ZZKCA5E1DV_lt.jpg
317,53530422,87, Traditional Structures in Uru-Eu-Wau-Wau Village ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Trees and dwellings in Uru-Eu-Wau-Wau village, an indigenous territory in the Amazon rainforest. "," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon Indigenous Uru-Eu-Wau-Wau Traditional Structures Villages Rainforests Jungles Forests , , 2023-09-05 14:17:24 ,1DDC95_ZZKLZNCME7_lt.jpg
318,53530423,247, Mist Over a Village in the Amazon Rainforest ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Mist rising from trees around a village and the road leading up to it in the Uru-Eu-Wau-Wau indigenous territory of the Amazon rainforest. ," The Uru-Eu-Wau-Wau Indigenous Territory, in the Amazon, holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. They are working to preserve their livelihoods, culture and to protect the rainforest and everything it holds. ", Forests , Deforestation;Nature-only ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Rainforests Misty Forest-Canopies Villages Uru-Eu-Wau-Wau Indigenous-Territories Territory Jungles Forests , , 2023-09-05 14:17:25 ,
319,53530424,125, Member of Jupau Surveillance Team Walking with Bow and Arrows ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Member of the Jupau team walking through the Amazon rainforest with his traditional wooden Bow and Arrow on a surveillance mission. ," The Uru-Eu-Wau-Wau Indigenous Territory holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Bow-And-Arrows Indigenous-Surveillance Uru-Eu-Wau-Wau-Community Amazon-Rainforest Missions Jupau Leaves Territories Rainforests , , 2023-09-05 14:17:26 ,
320,53530425,88, Indigenous Leader Operating a Surveillance Drone ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Youth leader, Bitate Uru-Eu-Wau-Wau, setting up a drone in the Amazon rainforest Uru-Eu-Wau-Wau indigenous territory to look for and record deforestation. "," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Uru-Eu-Wau-Wau-Indigenous-Community Drones Territory-Surveillance Amazon-Rainforest Technologies Indigenous-Youth-Leader Rainforests Amazon-Deforestation , , 2023-09-05 14:17:25 ,1DDC95_ZZL30EKFQ2_lt.jpg
321,53530426,44," Illegal Logging Road, Karipuna Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Thin road bends through the Amazon rainforest. , , Forests , Deforestation ," Karipuna Indigenous Territory, Rondonia, Brazil, South America ", Dirt-Roads Deforestion Land-Invasion Amazon-Rainforests Jungles Forests , , 2023-09-05 14:17:26 ,
322,53530427,235, Mist Over a Village in the Amazon Rainforest ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Mist rising from trees around a village and a road in the Uru-Eu-Wau-Wau Indigenous Territory. ," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation;Nature-only ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Rainforests Mist Villages Uru-Eu-Wau-Wau Indigenous-Territories Territory Jungles Forests , , 2023-09-05 14:17:26 ,1DDC95_ZZLDAQQ64N_lt.jpg
323,53530427,235, Mist Over a Village in the Amazon Rainforest ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Mist rising from trees around a village and a road in the Uru-Eu-Wau-Wau Indigenous Territory. ," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation;Nature-only ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Rainforests Mist Villages Uru-Eu-Wau-Wau Indigenous-Territories Territory Jungles Forests , , 2023-09-05 14:17:26 ,1DDC95_ZZLDAQQ64N_lt.jpg
